region,municipality,year,Median of debt for All debts,Median of debt for Consumption debts and other debts,Median of debt for Debts charged on business activities and a source of income,Median of debt for Housing loan debts,Median of debt for Study loan debts,Mean of debt for All debts,Mean of debt for Consumption debts and other debts,Mean of debt for Debts charged on business activities and a source of income,Mean of debt for Housing loan debts,Mean of debt for Study loan debts,"B2N Operating surplus, net","B3N Mixed income, net","D11R Wages and salaries received, income","D12R Employer's social security contributions, income","D4OMR  Property income, (incl. holding gains and losses), income","D4K Property income, expenditure",B5N Net national income,"D62R Social benefits other than social transfers in kind, income","D7R Other current transfers, income","D5K Income, property and other direct taxes excl. capital taxes, expenditure",D61K Employer's social security contributions,"D7K Other current transfers, expenditure","B6N Disposable income, net"
06,936,2004,27718.0,11008.0,34839.0,37553.0,4632.0,56254.0,20015.0,77339.0,54875.0,6188.0,,,,,,,,,,,,,
06,936,2005,29901.0,11594.0,32749.0,40473.0,4569.0,62810.0,24456.0,82692.0,58651.0,5864.0,,,,,,,,,,,,,
06,936,2006,33002.0,12872.0,29699.0,41914.0,4925.0,66538.0,30519.0,70169.0,61795.0,6144.0,,,,,,,,,,,,,
06,936,2007,33412.0,12481.0,26406.0,47876.0,4223.0,66643.0,27819.0,75301.0,65798.0,6162.0,,,,,,,,,,,,,
06,936,2008,32020.0,11409.0,32014.0,48344.0,4265.0,68845.0,29383.0,73069.0,67751.0,5847.0,,,,,,,,,,,,,
06,936,2009,33406.0,11110.0,31591.0,51378.0,4490.0,71211.0,30994.0,79959.0,69078.0,6058.0,,,,,,,,,,,,,
06,936,2010,35512.0,11354.0,29975.0,51499.0,4609.0,73566.0,32842.0,79977.0,71700.0,6188.0,,,,,,,,,,,,,
06,936,2011,37440.0,11091.0,31277.0,54603.0,4430.0,74357.0,31831.0,89229.0,71969.0,5953.0,,,,,,,,,,,,,
06,936,2012,42445.0,14716.0,29920.0,53337.0,4509.0,79350.0,38817.0,89115.0,71759.0,5874.0,,,,,,,,,,,,,
06,936,2013,41140.0,13092.0,34432.0,52270.0,4556.0,79769.0,36473.0,105358.0,71526.0,5807.0,,,,,,,,,,,,,
06,936,2014,44126.0,14796.0,36516.0,52257.0,3704.0,83771.0,39426.0,100545.0,72531.0,5114.0,,,,,,,,,,,,,
06,936,2015,44790.0,13908.0,37046.0,49789.0,37046.0,85966.0,39255.0,111322.0,71359.0,111322.0,,,,,,,,,,,,,
06,936,2016,48038.0,15022.0,47340.0,51797.0,47340.0,90333.0,40702.0,116331.0,74229.0,116331.0,,,,,,,,,,,,,
06,936,2017,42810.0,14041.0,45771.0,53373.0,45771.0,87970.0,40939.0,116205.0,74578.0,116205.0,,,,,,,,,,,,,
06,936,2018,41750.0,14364.0,49700.0,50466.0,49700.0,84471.0,37429.0,121350.0,71789.0,121350.0,,,,,,,,,,,,,
06,936,2019,42539.0,15544.0,53317.0,48105.0,53317.0,85970.0,38537.0,128928.0,69987.0,128928.0,,,,,,,,,,,,,
06,936,2020,42899.0,17514.0,50344.0,46851.0,50344.0,87440.0,40702.0,126027.0,68904.0,126027.0,,,,,,,,,,,,,
06,936,2021,40779.0,16514.0,47534.0,45730.0,47534.0,83813.0,38189.0,125724.0,66692.0,125724.0,,,,,,,,,,,,,
06,936,2022,37770.0,15020.0,37277.0,44756.0,37277.0,70108.0,31336.0,76327.0,64169.0,76327.0,,,,,,,,,,,,,
06,936,2023,33117.0,14077.0,28281.0,43966.0,28281.0,61562.0,27369.0,60427.0,60329.0,60427.0,,,,,,,,,,,,,
06,936,2024,31892.0,14082.0,33232.0,42751.0,33232.0,60173.0,25846.0,69035.0,59601.0,69035.0,,,,,,,,,,,,,
06,980,2003,48030.0,9874.0,31311.0,66192.0,4198.0,70131.0,18100.0,57318.0,78335.0,5892.0,,,,,,,,,,,,,
06,980,2004,52894.0,9792.0,31917.0,73287.0,4135.0,78155.0,19471.0,63627.0,87168.0,5949.0,,,,,,,,,,,,,
06,980,2005,62117.0,10775.0,34515.0,81937.0,4347.0,88464.0,21352.0,70144.0,97321.0,6322.0,,,,,,,,,,,,,
06,980,2006,69000.0,11958.0,30962.0,91488.0,4574.0,97634.0,24952.0,64852.0,107214.0,6273.0,,,,,,,,,,,,,
06,980,2007,76967.0,11813.0,34450.0,101009.0,4474.0,105804.0,26037.0,67904.0,116852.0,6231.0,,,,,,,,,,,,,
06,980,2008,77454.0,11083.0,38612.0,103173.0,4312.0,107330.0,25247.0,74938.0,120265.0,5963.0,,,,,,,,,,,,,
06,980,2009,81720.0,10510.0,45965.0,106880.0,4385.0,110192.0,24726.0,87506.0,122764.0,6093.0,,,,,,,,,,,,,
06,980,2010,84950.0,9891.0,48852.0,110269.0,4534.0,113811.0,24771.0,85095.0,125434.0,6267.0,,,,,,,,,,,,,
06,980,2011,84691.0,8982.0,47161.0,114292.0,4317.0,112893.0,23026.0,93424.0,126707.0,6334.0,,,,,,,,,,,,,
06,980,2012,97047.0,12651.0,47261.0,117395.0,4555.0,120275.0,29079.0,85979.0,128100.0,6294.0,,,,,,,,,,,,,
06,980,2013,101089.0,13778.0,49390.0,117175.0,4433.0,122240.0,30377.0,89904.0,128004.0,6392.0,,,,,,,,,,,,,
06,980,2014,100087.0,13021.0,49451.0,116693.0,4199.0,121605.0,30892.0,84564.0,127890.0,6442.0,,,,,,,,,,,,,
06,980,2015,100377.0,12421.0,48671.0,118960.0,48671.0,122687.0,28873.0,83725.0,130413.0,83725.0,,,,,,,,,,,,,
06,980,2016,105665.0,14051.0,52129.0,120062.0,52129.0,126540.0,31050.0,94303.0,131487.0,94303.0,,,,,,,,,,,,,
06,980,2017,102948.0,15155.0,52769.0,117289.0,52769.0,126888.0,32951.0,91643.0,130632.0,91643.0,,,,,,,,,,,,,
06,980,2018,104119.0,15467.0,54873.0,117991.0,54873.0,127642.0,33004.0,96364.0,130542.0,96364.0,,,,,,,,,,,,,
06,980,2019,105799.0,15913.0,58171.0,118836.0,58171.0,129313.0,33661.0,99378.0,131933.0,99378.0,,,,,,,,,,,,,
06,980,2020,108099.0,17097.0,64287.0,120883.0,64287.0,133474.0,35649.0,105173.0,135545.0,105173.0,,,,,,,,,,,,,
06,980,2021,107714.0,17836.0,67631.0,120399.0,67631.0,134609.0,35861.0,114432.0,136429.0,114432.0,,,,,,,,,,,,,
06,980,2022,100846.0,17471.0,68082.0,115146.0,68082.0,129272.0,33819.0,111569.0,131769.0,111569.0,,,,,,,,,,,,,
06,980,2023,94567.0,16793.0,61529.0,110796.0,61529.0,122599.0,31060.0,98977.0,125973.0,98977.0,,,,,,,,,,,,,
06,980,2024,94826.0,17749.0,61542.0,110107.0,61542.0,122701.0,30418.0,99756.0,126037.0,99756.0,,,,,,,,,,,,,
06,Total,2000,,,,,,,,,,,388.0,463.0,4285.0,1085.0,852.0,161.0,6910.0,1974.0,112.0,1644.0,1487.0,222.0,5644.0
06,Total,2001,,,,,,,,,,,406.0,467.0,4575.0,1174.0,862.0,180.0,7304.0,2038.0,115.0,1707.0,1586.0,244.0,5920.0
06,Total,2002,,,,,,,,,,,451.0,474.0,4768.0,1197.0,741.0,160.0,7471.0,2157.0,114.0,1742.0,1596.0,250.0,6154.0
06,Total,2003,,,,,5598.0,59653.608695652176,18327.956521739132,65582.13043478261,61411.95652173913,5836.0,492.0,477.0,4944.0,1205.0,753.0,140.0,7729.0,2255.0,117.0,1743.0,1607.0,255.0,6496.0
06,Total,2004,,,,,5642.0,65284.34782608696,19597.130434782608,70097.69565217392,67602.56521739131,5828.95652173913,537.0,483.0,5188.0,1260.0,834.0,131.0,8172.0,2333.0,112.0,1817.0,1675.0,264.0,6860.0
06,Total,2005,,,,,5709.0,72437.78260869565,21536.391304347828,74531.82608695653,75338.86956521739,5870.304347826087,517.0,484.0,5519.0,1345.0,903.0,155.0,8614.0,2401.0,140.0,1926.0,1794.0,292.0,7143.0
06,Total,2006,,,,,5757.0,78352.04347826086,25747.565217391304,68188.52173913043,82364.56521739131,5928.695652173913,528.0,532.0,5817.0,1413.0,1035.0,206.0,9118.0,2451.0,136.0,1994.0,1927.0,283.0,7502.0
06,Total,2007,,,,,5842.0,82731.47826086957,26469.260869565216,68853.78260869565,88591.39130434782,6052.434782608696,567.0,648.0,6192.0,1497.0,1313.0,334.0,9882.0,2500.0,137.0,2141.0,2041.0,290.0,8048.0
06,Total,2008,,,,,5772.0,85025.82608695653,25797.91304347826,73372.52173913043,92005.17391304347,6027.391304347826,579.0,635.0,6606.0,1586.0,1246.0,455.0,10197.0,2618.0,156.0,2253.0,2128.0,306.0,8284.0
06,Total,2009,,,,,5738.0,87978.95652173914,26622.521739130436,77893.47826086957,94885.52173913043,5942.652173913043,585.0,620.0,6440.0,1527.0,870.0,198.0,9844.0,2955.0,148.0,2114.0,2067.0,306.0,8459.0
06,Total,2010,,,,,5843.0,90748.95652173914,27153.869565217392,80528.47826086957,97484.17391304347,6044.217391304348,579.0,640.0,6628.0,1493.0,950.0,97.0,10193.0,3069.0,171.0,2036.0,2109.0,359.0,8928.0
06,Total,2011,,,,,5797.0,91030.82608695653,26901.91304347826,79609.69565217392,98452.21739130435,5941.086956521739,632.0,623.0,7032.0,1602.0,1105.0,201.0,10792.0,3166.0,218.0,2199.0,2245.0,355.0,9378.0
06,Total,2012,,,,,5708.0,96432.13043478261,32713.347826086956,80182.82608695653,98126.04347826086,5977.478260869565,661.0,634.0,7306.0,1676.0,907.0,154.0,11029.0,3355.0,221.0,2256.0,2389.0,395.0,9566.0
06,Total,2013,,,,,5957.0,97876.69565217392,34632.47826086957,82592.17391304347,97706.95652173914,5962.913043478261,700.0,629.0,7334.0,1685.0,937.0,98.0,11187.0,3579.0,181.0,2329.0,2408.0,408.0,9801.0
06,Total,2014,,,,,6156.0,98377.43478260869,36719.69565217391,83315.04347826086,96912.26086956522,6086.521739130435,727.0,638.0,7345.0,1680.0,1075.0,92.0,11373.0,3770.0,196.0,2494.0,2433.0,402.0,10011.0
06,Total,2015,,,,,51557.0,99616.13043478261,34681.47826086957,88389.04347826086,98203.08695652174,88389.04347826086,775.0,664.0,7448.0,1716.0,1028.0,81.0,11549.0,3891.0,200.0,2518.0,2500.0,429.0,10192.0
06,Total,2016,,,,,52062.0,101295.69565217392,36505.86956521739,93663.56521739131,98295.73913043478,93663.56521739131,798.0,685.0,7589.0,1766.0,937.0,61.0,11713.0,3952.0,199.0,2568.0,2588.0,415.0,10293.0
06,Total,2017,,,,,56500.0,101140.91304347826,37726.65217391304,95082.69565217392,97670.39130434782,95082.69565217392,793.0,704.0,7745.0,1655.0,1037.0,52.0,11882.0,3984.0,228.0,2569.0,2531.0,429.0,10565.0
06,Total,2018,,,,,61698.0,100213.60869565218,36070.782608695656,104287.39130434782,96372.60869565218,104287.39130434782,803.0,682.0,8170.0,1674.0,1109.0,59.0,12380.0,4023.0,211.0,2641.0,2607.0,426.0,10939.0
06,Total,2019,,,,,65264.0,99915.30434782608,35981.13043478261,107489.21739130435,95881.34782608696,107489.21739130435,784.0,690.0,8521.0,1707.0,996.0,60.0,12637.0,4127.0,228.0,2693.0,2689.0,443.0,11168.0
06,Total,2020,,,,,67381.0,101456.04347826086,37394.34782608696,107658.91304347826,97220.47826086957,107658.91304347826,799.0,703.0,8502.0,1610.0,1056.0,49.0,12621.0,4347.0,217.0,2768.0,2595.0,436.0,11386.0
06,Total,2021,,,,,70442.0,100478.17391304347,36349.739130434784,108217.30434782608,97477.91304347826,108217.30434782608,792.0,735.0,9067.0,1832.0,1545.0,76.0,13895.0,4384.0,216.0,3012.0,2893.0,447.0,12142.0
06,Total,2022,,,,,66816.0,94073.56521739131,32727.608695652172,97567.30434782608,93380.69565217392,97567.30434782608,896.0,793.0,9766.0,2029.0,1646.0,140.0,14988.0,4370.0,211.0,3200.0,3143.0,415.0,12811.0
07,016,2003,36014.0,9899.0,38835.0,49259.0,5589.0,60569.0,22424.0,72066.0,63273.0,6577.0,,,,,,,,,,,,,
07,016,2004,36035.0,9888.0,43440.0,52179.0,5288.0,67291.0,24363.0,77910.0,68494.0,6351.0,,,,,,,,,,,,,
07,016,2005,39286.0,10339.0,40164.0,54831.0,5282.0,72373.0,24135.0,74515.0,75811.0,6205.0,,,,,,,,,,,,,
07,016,2006,42809.0,10442.0,34917.0,62064.0,4800.0,77296.0,26185.0,66317.0,82591.0,5941.0,,,,,,,,,,,,,
07,016,2007,45219.0,10892.0,35408.0,70625.0,4291.0,82886.0,27738.0,61699.0,91476.0,5839.0,,,,,,,,,,,,,
07,016,2008,48456.0,11303.0,35587.0,72174.0,4440.0,86080.0,28074.0,70493.0,94162.0,5797.0,,,,,,,,,,,,,
07,016,2009,51328.0,11114.0,40366.0,75073.0,4252.0,87506.0,27740.0,77602.0,97053.0,5909.0,,,,,,,,,,,,,
07,016,2010,52531.0,10610.0,48288.0,78177.0,4622.0,88623.0,28336.0,81614.0,98290.0,6324.0,,,,,,,,,,,,,
07,016,2011,54022.0,10100.0,44707.0,77219.0,4696.0,88737.0,27668.0,84485.0,98145.0,6610.0,,,,,,,,,,,,,
07,016,2012,62875.0,13968.0,44222.0,73153.0,4732.0,93745.0,33008.0,79778.0,96242.0,6253.0,,,,,,,,,,,,,
07,016,2013,65267.0,14884.0,44660.0,74015.0,4451.0,94448.0,35738.0,77941.0,95283.0,6118.0,,,,,,,,,,,,,
07,016,2014,64800.0,15305.0,45061.0,73486.0,4432.0,94893.0,38262.0,78590.0,93233.0,6110.0,,,,,,,,,,,,,
07,016,2015,66065.0,15131.0,43100.0,73384.0,43100.0,97753.0,38507.0,87475.0,92689.0,87475.0,,,,,,,,,,,,,
07,016,2016,64987.0,16649.0,47393.0,70553.0,47393.0,98864.0,40403.0,93011.0,92388.0,93011.0,,,,,,,,,,,,,
07,016,2017,64431.0,16355.0,49356.0,71602.0,49356.0,99357.0,40304.0,98551.0,93759.0,98551.0,,,,,,,,,,,,,
07,016,2018,62489.0,17234.0,62484.0,70344.0,62484.0,97552.0,38773.0,103102.0,92489.0,103102.0,,,,,,,,,,,,,
07,016,2019,62239.0,17919.0,65333.0,72745.0,65333.0,96273.0,40254.0,96853.0,91377.0,96853.0,,,,,,,,,,,,,
07,016,2020,60289.0,18660.0,62628.0,72451.0,62628.0,96089.0,40480.0,95535.0,91593.0,95535.0,,,,,,,,,,,,,
07,016,2021,58894.0,18644.0,61301.0,71028.0,61301.0,96008.0,40577.0,102797.0,89973.0,102797.0,,,,,,,,,,,,,
07,016,2022,54728.0,16572.0,50560.0,66959.0,50560.0,89522.0,36394.0,94657.0,86761.0,94657.0,,,,,,,,,,,,,
07,016,2023,50609.0,16589.0,50101.0,65250.0,50101.0,84205.0,32971.0,87715.0,82647.0,87715.0,,,,,,,,,,,,,
07,016,2024,47547.0,17323.0,51900.0,64671.0,51900.0,81657.0,30722.0,86370.0,82716.0,86370.0,,,,,,,,,,,,,
07,081,2003,29223.0,8829.0,35964.0,33601.0,4030.0,56317.0,17680.0,68961.0,49150.0,5861.0,,,,,,,,,,,,,
07,081,2004,27190.0,8539.0,38281.0,34759.0,4717.0,58816.0,19883.0,67442.0,56256.0,6150.0,,,,,,,,,,,,,
07,081,2005,28535.0,10323.0,37312.0,41330.0,4668.0,62930.0,21291.0,74170.0,62369.0,5659.0,,,,,,,,,,,,,
07,081,2006,29976.0,11938.0,33523.0,44516.0,3934.0,67037.0,25905.0,72848.0,67907.0,5293.0,,,,,,,,,,,,,
07,081,2007,32366.0,11998.0,37808.0,51051.0,3232.0,69711.0,29606.0,65403.0,72589.0,4665.0,,,,,,,,,,,,,
07,081,2008,29939.0,11327.0,37051.0,54936.0,4281.0,71478.0,28459.0,65360.0,76482.0,5085.0,,,,,,,,,,,,,
07,081,2009,30988.0,10492.0,32736.0,52367.0,3651.0,73886.0,31869.0,66194.0,79016.0,4468.0,,,,,,,,,,,,,
07,081,2010,34431.0,9435.0,42178.0,55105.0,4052.0,77471.0,31844.0,74428.0,80844.0,4492.0,,,,,,,,,,,,,
07,081,2011,37613.0,8488.0,46626.0,54442.0,3360.0,76647.0,31398.0,75229.0,77532.0,4373.0,,,,,,,,,,,,,
07,081,2012,41585.0,10938.0,43012.0,54857.0,3861.0,82178.0,36806.0,72471.0,78590.0,4697.0,,,,,,,,,,,,,
07,081,2013,42434.0,13256.0,58591.0,53696.0,4120.0,82832.0,40265.0,77297.0,77106.0,5130.0,,,,,,,,,,,,,
07,081,2014,46127.0,12157.0,52143.0,57468.0,4389.0,84488.0,43240.0,77196.0,77685.0,5571.0,,,,,,,,,,,,,
07,081,2015,44174.0,11902.0,57435.0,56400.0,57435.0,84934.0,42851.0,80585.0,74577.0,80585.0,,,,,,,,,,,,,
07,081,2016,46396.0,13402.0,54270.0,51801.0,54270.0,82069.0,44506.0,72493.0,69176.0,72493.0,,,,,,,,,,,,,
07,081,2017,46689.0,15112.0,50365.0,51085.0,50365.0,81168.0,45797.0,71295.0,67030.0,71295.0,,,,,,,,,,,,,
07,081,2018,44385.0,14356.0,50272.0,49740.0,50272.0,76225.0,41190.0,79264.0,64279.0,79264.0,,,,,,,,,,,,,
07,081,2019,40158.0,14777.0,44699.0,42630.0,44699.0,72945.0,39276.0,79626.0,59433.0,79626.0,,,,,,,,,,,,,
07,081,2020,38566.0,15206.0,47110.0,42521.0,47110.0,71932.0,39492.0,79069.0,58411.0,79069.0,,,,,,,,,,,,,
07,081,2021,38477.0,16459.0,45903.0,43172.0,45903.0,69213.0,39098.0,69000.0,58304.0,69000.0,,,,,,,,,,,,,
07,081,2022,32629.0,13439.0,42203.0,39599.0,42203.0,62844.0,34105.0,63831.0,54364.0,63831.0,,,,,,,,,,,,,
07,081,2023,32553.0,13574.0,36863.0,35449.0,36863.0,58174.0,31329.0,56126.0,50580.0,56126.0,,,,,,,,,,,,,
07,081,2024,27498.0,13782.0,34111.0,32579.0,34111.0,52415.0,27780.0,56098.0,47569.0,56098.0,,,,,,,,,,,,,
07,098,2003,41942.0,8590.0,44524.0,60257.0,4725.0,66620.0,17637.0,75395.0,73658.0,6355.0,,,,,,,,,,,,,
07,098,2004,45232.0,9654.0,43464.0,65838.0,4415.0,72849.0,18865.0,85297.0,80624.0,6092.0,,,,,,,,,,,,,
07,098,2005,50522.0,10508.0,41907.0,73439.0,4625.0,81621.0,21503.0,83497.0,89597.0,6107.0,,,,,,,,,,,,,
07,098,2006,56660.0,11705.0,37661.0,80677.0,4600.0,88433.0,25177.0,76584.0,96637.0,6076.0,,,,,,,,,,,,,
07,098,2007,61644.0,10404.0,35549.0,85912.0,4339.0,94110.0,24795.0,77328.0,105014.0,5838.0,,,,,,,,,,,,,
07,098,2008,64189.0,10743.0,36555.0,88006.0,4257.0,97805.0,27029.0,80929.0,106630.0,5748.0,,,,,,,,,,,,,
07,098,2009,67392.0,10793.0,42819.0,91084.0,4100.0,100628.0,26458.0,93358.0,109693.0,5924.0,,,,,,,,,,,,,
07,098,2010,69223.0,10204.0,39231.0,93624.0,4189.0,102827.0,27164.0,85570.0,112213.0,5932.0,,,,,,,,,,,,,
07,098,2011,70283.0,9582.0,38752.0,93142.0,4217.0,102173.0,26715.0,91102.0,111792.0,5889.0,,,,,,,,,,,,,
07,098,2012,79407.0,12917.0,42430.0,92553.0,4007.0,108864.0,31943.0,92639.0,111340.0,5663.0,,,,,,,,,,,,,
07,098,2013,79752.0,14006.0,41232.0,90928.0,3997.0,108903.0,34147.0,88904.0,110314.0,5597.0,,,,,,,,,,,,,
07,098,2014,77284.0,13380.0,47124.0,91295.0,4191.0,106850.0,34823.0,89769.0,108651.0,5813.0,,,,,,,,,,,,,
